System,Title,Status,result,iStatus,Detail,Open Date,Closed Date,Status
10.23.67.85,MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth sufficient pam_faillock.so authsucc audit deny=10 unlock_time=90' ,PASSED,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth sufficient pam_faillock.so authsucc audit deny=10 unlock_time=90' "" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/password-auth - regex '^[\s]*auth[\s]+sufficient[\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+sufficient[\s]+pam_faillock\.so[\s]+authsucc[\s]+audit[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          11: auth sufficient pam_faillock.so authsucc audit deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",0,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth sufficient pam_faillock.so authsucc audit deny=10 unlock_time=90' "" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/password-auth - regex '^[\s]*auth[\s]+sufficient[\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+sufficient[\s]+pam_faillock\.so[\s]+authsucc[\s]+audit[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          11: auth sufficient pam_faillock.so authsucc audit deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth [default=die] pam_faillock.so',PASSED,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth [default=die] pam_faillock.so'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/password-auth - regex '^[\s]*auth[\s]+\[default=die\][\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+\[default=die\][\s]+pam_faillock\.so[\s]+authfail[\s]+audit[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          10: auth [default=die] pam_faillock.so authfail audit deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",0,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth [default=die] pam_faillock.so'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/password-auth - regex '^[\s]*auth[\s]+\[default=die\][\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+\[default=die\][\s]+pam_faillock\.so[\s]+authfail[\s]+audit[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          10: auth [default=die] pam_faillock.so authfail audit deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth [success=1 default=bad] pam_unix.so',PASSED,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth [success=1 default=bad] pam_unix.so'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/password-auth - regex '^[\s]*auth[\s]+\[success=1[\s]+default=bad\][\s]*' found - expect '^[\s]*auth[\s]+\[success=1[\s]+default=bad\][\s]+pam_unix.so[\s]*' found in the following lines:
          9: auth [success=1 default=bad] pam_unix.so

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",0,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth [success=1 default=bad] pam_unix.so'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/password-auth - regex '^[\s]*auth[\s]+\[success=1[\s]+default=bad\][\s]*' found - expect '^[\s]*auth[\s]+\[success=1[\s]+default=bad\][\s]+pam_unix.so[\s]*' found in the following lines:
          9: auth [success=1 default=bad] pam_unix.so

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth required pam_faillock.so preauth audit silent deny=10 unlock_time=90',PASSED,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth required pam_faillock.so preauth audit silent deny=10 unlock_time=90'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/password-auth - regex '^[\s]*auth[\s]+required[\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+required[\s]+pam_faillock\.so[\s]+preauth[\s]+audit[\s]+silent[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          8: auth required pam_faillock.so preauth audit silent deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",0,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - password-auth 'auth required pam_faillock.so preauth audit silent deny=10 unlock_time=90'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/password-auth - regex '^[\s]*auth[\s]+required[\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+required[\s]+pam_faillock\.so[\s]+preauth[\s]+audit[\s]+silent[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          8: auth required pam_faillock.so preauth audit silent deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth sufficient pam_faillock.so authsucc audit deny=10 unlock_time=90',PASSED,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth sufficient pam_faillock.so authsucc audit deny=10 unlock_time=90'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/system-auth - regex '^[\s]*auth[\s]+sufficient[\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+sufficient[\s]+pam_faillock\.so[\s]+authsucc[\s]+audit[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          12: auth sufficient pam_faillock.so authsucc audit deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",0,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth sufficient pam_faillock.so authsucc audit deny=10 unlock_time=90'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/system-auth - regex '^[\s]*auth[\s]+sufficient[\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+sufficient[\s]+pam_faillock\.so[\s]+authsucc[\s]+audit[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          12: auth sufficient pam_faillock.so authsucc audit deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth [default=die] pam_faillock.so authfail audit deny=10 unlock_time=90',PASSED,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth [default=die] pam_faillock.so authfail audit deny=10 unlock_time=90'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/system-auth - regex '^[\s]*auth[\s]+\[default=die\][\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+\[default=die\][\s]+pam_faillock\.so[\s]+authfail[\s]+audit[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          11: auth [default=die] pam_faillock.so authfail audit deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",0,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth [default=die] pam_faillock.so authfail audit deny=10 unlock_time=90'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/system-auth - regex '^[\s]*auth[\s]+\[default=die\][\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+\[default=die\][\s]+pam_faillock\.so[\s]+authfail[\s]+audit[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          11: auth [default=die] pam_faillock.so authfail audit deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth [success=1 default=bad] pam_unix.so',PASSED,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth [success=1 default=bad] pam_unix.so'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/system-auth - regex '^[\s]*auth[\s]+\[success=1[\s]+default=bad\][\s]*' found - expect '^[\s]*auth[\s]+\[success=1[\s]+default=bad\][\s]+pam_unix.so[\s]*' found in the following lines:
          10: auth [success=1 default=bad] pam_unix.so

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",0,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth [success=1 default=bad] pam_unix.so'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/system-auth - regex '^[\s]*auth[\s]+\[success=1[\s]+default=bad\][\s]*' found - expect '^[\s]*auth[\s]+\[success=1[\s]+default=bad\][\s]+pam_unix.so[\s]*' found in the following lines:
          10: auth [success=1 default=bad] pam_unix.so

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth required pam_faillock.so preauth audit silent deny=10 unlock_time=90',PASSED,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth required pam_faillock.so preauth audit silent deny=10 unlock_time=90'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/system-auth - regex '^[\s]*auth[\s]+required[\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+required[\s]+pam_faillock\.so[\s]+preauth[\s]+audit[\s]+silent[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          9: auth required pam_faillock.so preauth audit silent deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",0,"""MBSS-OS-Red Hat Linux  07 - 5.3.2 Lockout for failed password attempts - system-auth 'auth required pam_faillock.so preauth audit silent deny=10 unlock_time=90'"" : [PASSED] Lock out users after _n_ unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM.

Set the lockout number to the policy in effect at your site.

Rationale:

Locking out user IDs after _n_ unsuccessful consecutive login attempts mitigates brute force password attacks against your systems.

Remote value: 

Compliant file(s):
      /etc/pam.d/system-auth - regex '^[\s]*auth[\s]+required[\s]+pam_faillock\.so[\s]*' found - expect '^[\s]*auth[\s]+required[\s]+pam_faillock\.so[\s]+preauth[\s]+audit[\s]+silent[\s]+deny=10[\s]+unlock_time=90[\s]*' found in the following lines:
          9: auth required pam_faillock.so preauth audit silent deny=10 unlock_time=90

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-7,800-171|3.1.8,ITSG-33|AC-7,TBA-FIISB|45.1.2,TBA-FIISB|45.2.1,TBA-FIISB|45.2.2,CCE|CCE-26884-7,CCE|CCE-27297-1,CCE|CCE-27350-8,CSCv6|16.7,LEVEL|1S,PCI-DSS|8.5.11 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  05.8 - 5.3.1 Ensure password creation requirements are configured - lcredit,PASSED,"""MBSS-OS-Red Hat Linux  05.8 - 5.3.1 Ensure password creation requirements are configured - lcredit"" : [PASSED] The pam_pwquality.so module checks the strength of passwords. It performs checks such as making sure a password is not a dictionary word, it is a certain length, contains a mix of characters (e.g. alphabet, numeric, other) and more. The following are definitions of the pam_pwquality .so options.

- try_first_pass - retrieve the password from a previous stacked PAM module. If not available, then prompt the user for a password.
- retry=3 - Allow 3 tries before sending back a failure.

The following options are set in the /etc/security/pwquality.conf file:

- minlen = 8 - password must be 8 characters or more
- dcredit = -1 - provide at least one digit
- ucredit = -1 - provide at least one uppercase character
- ocredit = -1 - provide at least one special character
- lcredit = -1 - provide at least one lowercase character

The settings shown above are one possible policy. Alter these values to conform to your own organization's password policies.

Rationale:

Strong passwords protect systems from being hacked through brute force methods.

Remote value: 

Compliant file(s):
      /etc/security/pwquality.conf - regex '^[\s]*lcredit' found - expect '^[\s]*lcredit[\s]*=[\s]*-1' found in the following lines:
          25:  lcredit = -1

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|IA-5,800-171|3.5.7,CN-L3|7.1.2.7(e),CN-L3|7.1.3.1(b),CSF|PR.AC-1,ISO/IEC-27001|A.9.4.3,ITSG-33|IA-5,SWIFT-CSCv1|4.1,TBA-FIISB|26.2.1,TBA-FIISB|26.2.4,CCE|CCE-27345-8,LEVEL|1S ",0,"""MBSS-OS-Red Hat Linux  05.8 - 5.3.1 Ensure password creation requirements are configured - lcredit"" : [PASSED] The pam_pwquality.so module checks the strength of passwords. It performs checks such as making sure a password is not a dictionary word, it is a certain length, contains a mix of characters (e.g. alphabet, numeric, other) and more. The following are definitions of the pam_pwquality .so options.

- try_first_pass - retrieve the password from a previous stacked PAM module. If not available, then prompt the user for a password.
- retry=3 - Allow 3 tries before sending back a failure.

The following options are set in the /etc/security/pwquality.conf file:

- minlen = 8 - password must be 8 characters or more
- dcredit = -1 - provide at least one digit
- ucredit = -1 - provide at least one uppercase character
- ocredit = -1 - provide at least one special character
- lcredit = -1 - provide at least one lowercase character

The settings shown above are one possible policy. Alter these values to conform to your own organization's password policies.

Rationale:

Strong passwords protect systems from being hacked through brute force methods.

Remote value: 

Compliant file(s):
      /etc/security/pwquality.conf - regex '^[\s]*lcredit' found - expect '^[\s]*lcredit[\s]*=[\s]*-1' found in the following lines:
          25:  lcredit = -1

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|IA-5,800-171|3.5.7,CN-L3|7.1.2.7(e),CN-L3|7.1.3.1(b),CSF|PR.AC-1,ISO/IEC-27001|A.9.4.3,ITSG-33|IA-5,SWIFT-CSCv1|4.1,TBA-FIISB|26.2.1,TBA-FIISB|26.2.4,CCE|CCE-27345-8,LEVEL|1S ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  05.7 - 5.3.1 Ensure password creation requirements are configured - ocredit,PASSED,"""MBSS-OS-Red Hat Linux  05.7 - 5.3.1 Ensure password creation requirements are configured - ocredit"" : [PASSED] The pam_pwquality.so module checks the strength of passwords. It performs checks such as making sure a password is not a dictionary word, it is a certain length, contains a mix of characters (e.g. alphabet, numeric, other) and more. The following are definitions of the pam_pwquality .so options.

- try_first_pass - retrieve the password from a previous stacked PAM module. If not available, then prompt the user for a password.
- retry=3 - Allow 3 tries before sending back a failure.

The following options are set in the /etc/security/pwquality.conf file:

- minlen = 8 - password must be 8 characters or more
- dcredit = -1 - provide at least one digit
- ucredit = -1 - provide at least one uppercase character
- ocredit = -1 - provide at least one special character
- lcredit = -1 - provide at least one lowercase character

The settings shown above are one possible policy. Alter these values to conform to your own organization's password policies.

Rationale:

Strong passwords protect systems from being hacked through brute force methods.

Remote value: 

Compliant file(s):
      /etc/security/pwquality.conf - regex '^[\s]*ocredit' found - expect '^[\s]*ocredit[\s]*=[\s]*-1' found in the following lines:
          30:  ocredit = -1

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|IA-5,800-171|3.5.7,CN-L3|7.1.2.7(e),CN-L3|7.1.3.1(b),CSF|PR.AC-1,ISO/IEC-27001|A.9.4.3,ITSG-33|IA-5,SWIFT-CSCv1|4.1,TBA-FIISB|26.2.1,TBA-FIISB|26.2.4,CCE|CCE-27360-7,LEVEL|1S ",0,"""MBSS-OS-Red Hat Linux  05.7 - 5.3.1 Ensure password creation requirements are configured - ocredit"" : [PASSED] The pam_pwquality.so module checks the strength of passwords. It performs checks such as making sure a password is not a dictionary word, it is a certain length, contains a mix of characters (e.g. alphabet, numeric, other) and more. The following are definitions of the pam_pwquality .so options.

- try_first_pass - retrieve the password from a previous stacked PAM module. If not available, then prompt the user for a password.
- retry=3 - Allow 3 tries before sending back a failure.

The following options are set in the /etc/security/pwquality.conf file:

- minlen = 8 - password must be 8 characters or more
- dcredit = -1 - provide at least one digit
- ucredit = -1 - provide at least one uppercase character
- ocredit = -1 - provide at least one special character
- lcredit = -1 - provide at least one lowercase character

The settings shown above are one possible policy. Alter these values to conform to your own organization's password policies.

Rationale:

Strong passwords protect systems from being hacked through brute force methods.

Remote value: 

Compliant file(s):
      /etc/security/pwquality.conf - regex '^[\s]*ocredit' found - expect '^[\s]*ocredit[\s]*=[\s]*-1' found in the following lines:
          30:  ocredit = -1

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|IA-5,800-171|3.5.7,CN-L3|7.1.2.7(e),CN-L3|7.1.3.1(b),CSF|PR.AC-1,ISO/IEC-27001|A.9.4.3,ITSG-33|IA-5,SWIFT-CSCv1|4.1,TBA-FIISB|26.2.1,TBA-FIISB|26.2.4,CCE|CCE-27360-7,LEVEL|1S ",2018-07-24T13:06:28.957Z,,open
